TransactionId,TransactionDate,BusinessUnit,DepartmentName,ProjectName,Country,Account,Amount
T24290,2025-03-27 00:00:00,Education,M&E,Farmer Training,UG,10003,11828
T00152,2025-03-27 00:00:00,Agri,M&E,Soil Health,KE,1001,5227
T00214,2025-03-27 00:00:00,Agri,Logistics,Farmer Training,RW,10002,1656
T23317,2025-03-27 00:00:00,Retail,Finance,Soil Health,DRC,10004,2572
T19270,2025-03-27 00:00:00,Health,Field Operations,Soil Health,DRC,10001,3520
T12818,2025-03-27 00:00:00,Core Program,Field Operations,Soil Health,KE,10005,2848
T17456,2025-03-27 00:00:00,Education,Finance,Yield Improvement,TZ,10002,3744
T06303,2025-03-27 00:00:00,Education,Logistics,Soil Health,UG,10001,1389
T18636,2025-03-27 00:00:00,R&D,Logistics,Yield Improvement,TZ,10005,6544
T19206,2025-03-27 00:00:00,Health,Logistics,Trees,TZ,10001,3646
T11104,2025-03-27 00:00:00,Health,M&E,Yield Improvement,KE,10005,4094
T09040,2025-03-27 00:00:00,Core Program,M&E,Trees,UG,10001,2119
T15630,2025-03-27 00:00:00,Education,Field Operations,Farmer Training,DRC,10005,3914
T06111,2025-03-27 00:00:00,Education,Logistics,Trees,RW,10001,2185
T01735,2025-03-27 00:00:00,Core Program,M&E,Yield Improvement,UG,10001,3791
T06546,2025-03-27 00:00:00,Agri,Logistics,Expansion,DRC,10004,4773
T11053,2025-03-27 00:00:00,Agri,M&E,Soil Health,KE,10003,1019
T10941,2025-03-27 00:00:00,Education,M&E,Soil Health,KE,10003,4072
T11838,2025-03-27 00:00:00,Health,Field Operations,Trees,UG,10003,5241
T06123,2025-03-27 00:00:00,Agri,Field Operations,Expansion,DRC,10003,5273
T12629,2025-03-27 00:00:00,Core Program,Field Operations,Expansion,DRC,10003,4386
T16895,2025-03-27 00:00:00,Health,Logistics,Expansion,DRC,10001,4307
T01302,2025-03-27 00:00:00,Agri,M&E,Trees,DRC,10005,4273
T22278,2025-03-27 00:00:00,Education,Finance,Yield Improvement,KE,10005,3497
T00624,2025-03-27 00:00:00,R&D,M&E,Yield Improvement,RW,10004,5321
T12198,2025-03-27 00:00:00,Agri,M&E,Trees,RW,10005,2751
T00511,2025-03-27 00:00:00,Health,Finance,Yield Improvement,RW,10005,24802
T20466,2025-03-27 00:00:00,R&D,Logistics,Trees,UG,10002,3482
T21642,2025-03-27 00:00:00,Health,M&E,Soil Health,KE,10001,3808
T19929,2025-03-27 00:00:00,R&D,Logistics,Trees,KE,10001,3081
T18900,2025-03-27 00:00:00,Agri,Field Operations,Expansion,RW,10003,3062
T06025,2025-03-27 00:00:00,Education,Finance,Farmer Training,UG,10004,1307
T19658,2025-03-27 00:00:00,Education,Finance,Trees,TZ,10001,4388
T08082,2025-03-27 00:00:00,Core Program,Field Operations,Trees,KE,10003,13382
T15580,2025-03-27 00:00:00,Core Program,Field Operations,Yield Improvement,DRC,10003,1895
T06169,2025-03-27 00:00:00,Retail,Logistics,Soil Health,KE,10004,1899
T09605,2025-03-27 00:00:00,Agri,Finance,Trees,UG,10005,2236
T11615,2025-03-27 00:00:00,Education,Field Operations,Trees,DRC,10005,4707
T17275,2025-03-27 00:00:00,Agri,Finance,Soil Health,DRC,10005,3910
T04432,2025-03-27 00:00:00,Agri,Logistics,Yield Improvement,RW,10001,5116
T24251,2025-03-27 00:00:00,Education,M&E,Soil Health,TZ,10003,5668
T15867,2025-03-27 00:00:00,Health,M&E,Farmer Training,UG,10005,4505
T02253,2025-03-27 00:00:00,Retail,M&E,Soil Health,DRC,10005,3194
T24948,2025-03-27 00:00:00,Education,M&E,Soil Health,TZ,10005,4659
T02381,2025-03-27 00:00:00,R&D,Finance,Trees,UG,10002,3828
T06557,2025-03-27 00:00:00,R&D,Finance,Farmer Training,KE,10004,1631
T06354,2025-03-27 00:00:00,Agri,M&E,Farmer Training,UG,10001,4376
T13640,2025-03-27 00:00:00,Health,M&E,Trees,UG,10004,4381
T19089,2025-03-27 00:00:00,R&D,Finance,Yield Improvement,DRC,10002,1357
T13044,2025-03-27 00:00:00,Agri,Logistics,Soil Health,TZ,10001,3810
T02041,2025-03-27 00:00:00,Agri,Logistics,Farmer Training,UG,10003,50
T00260,2025-03-27 00:00:00,Retail,Finance,Yield Improvement,DRC,10005,5742
T02662,2025-03-27 00:00:00,R&D,Field Operations,Soil Health,TZ,10002,588
T15549,2025-03-27 00:00:00,Health,M&E,Farmer Training,DRC,10003,3921
T21530,2025-03-27 00:00:00,Core Program,Field Operations,Expansion,UG,10005,4954
T14219,2025-03-27 00:00:00,Agri,M&E,Trees,DRC,10002,2034
T16517,2025-03-27 00:00:00,Education,M&E,Yield Improvement,DRC,10002,3035
T14764,2025-03-27 00:00:00,Core Program,Field Operations,Farmer Training,RW,10001,5190
T13696,2025-03-27 00:00:00,R&D,M&E,Yield Improvement,KE,10002,3604
T24870,2025-03-27 00:00:00,Retail,Finance,Yield Improvement,KE,10005,3516
T21219,2025-03-27 00:00:00,Retail,Finance,Expansion,RW,10005,4365
T05876,2025-03-27 00:00:00,Health,Field Operations,Yield Improvement,DRC,10005,4448
T15237,2025-03-28 00:00:00,Agri,Logistics,Expansion,UG,10005,3485
T07631,2025-03-28 00:00:00,Retail,Logistics,Soil Health,KE,10004,594
T20194,2025-03-28 00:00:00,Agri,Field Operations,Trees,TZ,10002,956
T08155,2025-03-28 00:00:00,Health,M&E,Trees,RW,10004,723
T06166,2025-03-28 00:00:00,R&D,M&E,Soil Health,UG,10001,3352
T06826,2025-03-28 00:00:00,Core Program,Field Operations,Soil Health,RW,10002,1989
T20884,2025-03-28 00:00:00,Agri,Logistics,Soil Health,DRC,10004,2861
T06271,2025-03-28 00:00:00,Agri,M&E,Trees,RW,10004,2801
T20784,2025-03-28 00:00:00,Core Program,M&E,Soil Health,KE,10002,2967
T20078,2025-03-28 00:00:00,Education,M&E,Expansion,TZ,10002,5917
T08041,2025-03-28 00:00:00,Core Program,Logistics,Soil Health,RW,10001,2677
T20817,2025-03-28 00:00:00,Agri,Logistics,Yield Improvement,DRC,10002,2525
T23610,2025-03-28 00:00:00,Core Program,Logistics,Farmer Training,RW,10002,3590
T10093,2025-03-28 00:00:00,Education,Field Operations,Expansion,RW,10001,4099
T16642,2025-03-28 00:00:00,Agri,Field Operations,Farmer Training,KE,10004,1007
T17314,2025-03-28 00:00:00,Core Program,Logistics,Expansion,TZ,10001,1032
T23474,2025-03-28 00:00:00,Health,Finance,Yield Improvement,UG,10002,2140
T24532,2025-03-28 00:00:00,Retail,Logistics,Farmer Training,TZ,10005,2922
T14199,2025-03-28 00:00:00,Health,Finance,Trees,TZ,10002,3277
T02054,2025-03-28 00:00:00,Retail,M&E,Soil Health,UG,10005,1181
T13728,2025-03-28 00:00:00,Core Program,Field Operations,Expansion,KE,10005,2865
T03502,2025-03-28 00:00:00,Core Program,M&E,Soil Health,KE,10003,3140
T22691,2025-03-28 00:00:00,R&D,Logistics,Yield Improvement,TZ,10004,4661
T01120,2025-03-28 00:00:00,R&D,M&E,Farmer Training,KE,10005,1509
T03168,2025-03-28 00:00:00,Core Program,Finance,Soil Health,TZ,10002,2739
T04661,2025-03-28 00:00:00,Agri,M&E,Yield Improvement,TZ,10001,1277
T02900,2025-03-28 00:00:00,Education,Logistics,Farmer Training,UG,10002,378
T23414,2025-03-28 00:00:00,Education,Logistics,Expansion,UG,10005,4465
T09336,2025-03-28 00:00:00,Agri,M&E,Farmer Training,DRC,10005,2398
T01564,2025-03-28 00:00:00,Agri,Finance,Farmer Training,UG,10005,1748
T01647,2025-03-28 00:00:00,Education,Finance,Expansion,UG,10001,4078
T10391,2025-03-28 00:00:00,Agri,Finance,Trees,KE,10001,5639
T05618,2025-03-28 00:00:00,Health,Field Operations,Trees,UG,10002,3104
T17199,2025-03-28 00:00:00,Agri,Field Operations,Trees,KE,10003,4191
T14532,2025-03-28 00:00:00,R&D,Field Operations,Expansion,UG,10001,7227
T12422,2025-03-28 00:00:00,R&D,Logistics,Trees,RW,10001,3247
T00796,2025-03-28 00:00:00,R&D,Finance,Yield Improvement,RW,10002,5334
T13531,2025-03-28 00:00:00,Education,Logistics,Expansion,DRC,10005,2576
T24278,2025-03-28 00:00:00,Core Program,Logistics,Farmer Training,DRC,10005,2567
T03723,2025-03-28 00:00:00,Core Program,Logistics,Trees,UG,10004,7595
T23639,2025-03-28 00:00:00,R&D,Finance,Yield Improvement,RW,10002,4383
T23064,2025-03-28 00:00:00,Retail,M&E,Soil Health,RW,10004,3040
T03363,2025-03-28 00:00:00,Core Program,Logistics,Farmer Training,RW,10002,1121
T12825,2025-03-28 00:00:00,R&D,Field Operations,Farmer Training,DRC,10005,2508
T08897,2025-03-28 00:00:00,Agri,Field Operations,Trees,KE,10005,4077
T18983,2025-03-28 00:00:00,Retail,Finance,Expansion,UG,10001,12256
T22211,2025-03-28 00:00:00,R&D,M&E,Expansion,TZ,10003,7328
T04182,2025-03-28 00:00:00,Education,M&E,Expansion,DRC,10005,5705
T03996,2025-03-28 00:00:00,R&D,Finance,Yield Improvement,TZ,10005,1449
T00479,2025-03-28 00:00:00,Agri,Logistics,Soil Health,DRC,10005,3753
T23744,2025-03-28 00:00:00,Agri,M&E,Trees,DRC,10001,4505
T00480,2025-03-28 00:00:00,Core Program,Field Operations,Expansion,KE,10005,3735
T08895,2025-03-28 00:00:00,Retail,Finance,Trees,KE,10002,1485
T15475,2025-03-28 00:00:00,R&D,Field Operations,Yield Improvement,DRC,10004,3545
T10032,2025-03-28 00:00:00,Agri,Finance,Expansion,UG,10002,121
T10849,2025-03-28 00:00:00,Education,Finance,Yield Improvement,KE,10005,2393
T11847,2025-03-28 00:00:00,Health,Field Operations,Expansion,DRC,10004,1987
T08878,2025-03-28 00:00:00,Core Program,Field Operations,Expansion,DRC,10002,2823
T18642,2025-03-28 00:00:00,Agri,Logistics,Yield Improvement,RW,10005,2869
T15947,2025-03-28 00:00:00,R&D,Field Operations,Farmer Training,UG,10002,2501
T00845,2025-03-28 00:00:00,R&D,Finance,Expansion,UG,10002,1467
T08889,2025-03-28 00:00:00,Education,Finance,Yield Improvement,UG,10001,765
T13840,2025-03-28 00:00:00,Core Program,Field Operations,Farmer Training,DRC,10002,2497
T06073,2025-03-28 00:00:00,Retail,Logistics,Farmer Training,RW,10004,209
T03003,2025-03-28 00:00:00,Agri,Finance,Farmer Training,TZ,10003,5115
T09883,2025-03-28 00:00:00,Education,M&E,Farmer Training,TZ,10001,4322
T17657,2025-03-28 00:00:00,Agri,M&E,Yield Improvement,RW,10004,4059
T12223,2025-03-29 00:00:00,Health,M&E,Yield Improvement,UG,10005,5562
T16468,2025-03-29 00:00:00,Agri,Logistics,Soil Health,RW,10002,8040
T12234,2025-03-29 00:00:00,Health,M&E,Trees,DRC,10001,2696
T11319,2025-03-29 00:00:00,Agri,Finance,Farmer Training,KE,10004,1921
T11327,2025-03-29 00:00:00,Core Program,Field Operations,Trees,KE,10002,2531
T07033,2025-03-29 00:00:00,Health,Field Operations,Expansion,DRC,10005,2612
T01265,2025-03-29 00:00:00,Agri,Finance,Yield Improvement,DRC,10005,3259
T24951,2025-03-29 00:00:00,Core Program,Finance,Farmer Training,KE,10003,4660
T16450,2025-03-29 00:00:00,Health,M&E,Soil Health,TZ,10004,3262
T15013,2025-03-29 00:00:00,Education,Field Operations,Trees,UG,10003,5662
T00603,2025-03-29 00:00:00,Retail,Logistics,Farmer Training,TZ,10001,3835
T23111,2025-03-29 00:00:00,Health,Finance,Yield Improvement,KE,10003,2049
T20200,2025-03-29 00:00:00,Core Program,Field Operations,Trees,KE,10005,5362
T11871,2025-03-29 00:00:00,Retail,Field Operations,Trees,KE,10003,1508
T11428,2025-03-29 00:00:00,Education,Logistics,Trees,KE,10004,646
T18854,2025-03-29 00:00:00,Retail,Field Operations,Trees,TZ,10004,1878
T10491,2025-03-29 00:00:00,Health,Field Operations,Trees,RW,10005,1402
T17601,2025-03-29 00:00:00,R&D,Logistics,Yield Improvement,KE,10003,2138
T23862,2025-03-29 00:00:00,Education,Logistics,Farmer Training,KE,10005,2395
T05578,2025-03-29 00:00:00,Core Program,Field Operations,Yield Improvement,TZ,10002,1625
T00190,2025-03-29 00:00:00,Agri,M&E,Soil Health,KE,1001,487
T09182,2025-03-29 00:00:00,Core Program,Finance,Trees,DRC,10004,3667
T17451,2025-03-29 00:00:00,Health,M&E,Expansion,KE,10001,2536
T22659,2025-03-29 00:00:00,Retail,Logistics,Expansion,UG,10002,1476
T02065,2025-03-29 00:00:00,Agri,Finance,Yield Improvement,DRC,10002,2423
T15123,2025-03-29 00:00:00,Retail,Field Operations,Expansion,UG,10005,3940
T03870,2025-03-29 00:00:00,Retail,M&E,Yield Improvement,UG,10005,1220
T13590,2025-03-29 00:00:00,Retail,M&E,Farmer Training,RW,10005,475
T07268,2025-03-29 00:00:00,Core Program,Field Operations,Trees,KE,10001,4841
T02248,2025-03-29 00:00:00,Agri,M&E,Soil Health,KE,10004,3462
T01096,2025-03-29 00:00:00,Core Program,Field Operations,Soil Health,KE,10004,2894
T13958,2025-03-29 00:00:00,Core Program,Logistics,Expansion,UG,10005,4295
T08105,2025-03-29 00:00:00,R&D,M&E,Yield Improvement,TZ,10001,2038
T16722,2025-03-29 00:00:00,Education,Field Operations,Soil Health,RW,10001,3854
T03958,2025-03-29 00:00:00,Retail,Finance,Farmer Training,UG,10001,1361
T10888,2025-03-29 00:00:00,Retail,Logistics,Soil Health,RW,10005,1717
T15791,2025-03-29 00:00:00,Education,Field Operations,Soil Health,TZ,10004,1552
T16713,2025-03-29 00:00:00,Health,M&E,Yield Improvement,TZ,10004,2619
T24998,2025-03-29 00:00:00,Education,Field Operations,Expansion,RW,10002,7967
T00002,2025-03-29 00:00:00,Agri,M&E,Soil Health,KE,1001,4341
T24828,2025-03-29 00:00:00,Agri,Logistics,Farmer Training,UG,10004,1575
T00439,2025-03-29 00:00:00,Retail,Logistics,Expansion,KE,10001,1454
T12281,2025-03-29 00:00:00,Education,Field Operations,Trees,KE,10005,4147
T08353,2025-03-29 00:00:00,Health,Field Operations,Expansion,TZ,10002,456
T15775,2025-03-29 00:00:00,Retail,Field Operations,Yield Improvement,UG,10002,3423
T13477,2025-03-29 00:00:00,Retail,M&E,Yield Improvement,RW,10001,3602
T01962,2025-03-29 00:00:00,Education,Field Operations,Expansion,KE,10002,909
T06926,2025-03-29 00:00:00,Retail,Logistics,Trees,DRC,10005,768
T02581,2025-03-29 00:00:00,Education,Logistics,Expansion,KE,10003,4653
T24410,2025-03-29 00:00:00,Agri,Finance,Expansion,TZ,10005,5631
T18172,2025-03-29 00:00:00,Health,M&E,Trees,DRC,10004,5118
T21239,2025-03-29 00:00:00,Health,Field Operations,Trees,DRC,10003,3906
T04162,2025-03-29 00:00:00,Health,M&E,Expansion,UG,10001,1799
T16179,2025-03-29 00:00:00,Education,Logistics,Trees,KE,10002,1725
T00667,2025-03-29 00:00:00,Core Program,Logistics,Soil Health,DRC,10005,5530
T22932,2025-03-29 00:00:00,Health,M&E,Trees,DRC,10002,1018
T16004,2025-03-29 00:00:00,Education,Logistics,Trees,DRC,10004,2769
T24492,2025-03-29 00:00:00,Agri,M&E,Soil Health,RW,10005,3721
T24076,2025-03-29 00:00:00,R&D,Finance,Soil Health,DRC,10005,474
T08969,2025-03-29 00:00:00,Core Program,Finance,Trees,RW,10003,4782
T01457,2025-03-29 00:00:00,Health,Logistics,Trees,DRC,10003,976
T19792,2025-03-29 00:00:00,Health,Finance,Soil Health,KE,10001,4933
T24406,2025-03-29 00:00:00,Core Program,M&E,Yield Improvement,RW,10004,658
T14779,2025-03-29 00:00:00,Health,Logistics,Soil Health,TZ,10005,2397
T21725,2025-03-30 00:00:00,Retail,Field Operations,Trees,UG,10002,5939
T14728,2025-03-30 00:00:00,Agri,Field Operations,Farmer Training,TZ,10004,4231
T00166,2025-03-30 00:00:00,Agri,M&E,Soil Health,KE,1001,2466
T20108,2025-03-30 00:00:00,R&D,Logistics,Soil Health,DRC,10004,19044
T11555,2025-03-30 00:00:00,R&D,Logistics,Farmer Training,TZ,10002,4718
T05247,2025-03-30 00:00:00,R&D,M&E,Expansion,UG,10004,2928
T18005,2025-03-30 00:00:00,Core Program,M&E,Expansion,KE,10005,1116
T17932,2025-03-30 00:00:00,Core Program,Logistics,Expansion,TZ,10002,347
T06759,2025-03-30 00:00:00,Education,Finance,Farmer Training,TZ,10004,5565
T19795,2025-03-30 00:00:00,Education,M&E,Soil Health,KE,10002,3304
T24441,2025-03-30 00:00:00,Core Program,Field Operations,Farmer Training,DRC,10003,4373
T09249,2025-03-30 00:00:00,Retail,Field Operations,Farmer Training,KE,10004,2933
T05416,2025-03-30 00:00:00,Retail,Finance,Soil Health,TZ,10001,3574
T09509,2025-03-30 00:00:00,Education,Field Operations,Soil Health,UG,10005,50
T24055,2025-03-30 00:00:00,Retail,Finance,Trees,UG,10004,1649
T20959,2025-03-30 00:00:00,Health,Field Operations,Soil Health,TZ,10004,2318
T07608,2025-03-30 00:00:00,Retail,M&E,Trees,DRC,10005,6737
T16270,2025-03-30 00:00:00,Agri,Logistics,Expansion,TZ,10001,3546
T10493,2025-03-30 00:00:00,Retail,Finance,Trees,KE,10001,2312
T22726,2025-03-30 00:00:00,Core Program,Logistics,Soil Health,UG,10005,4466
T23958,2025-03-30 00:00:00,Agri,M&E,Expansion,RW,10003,1343
T13332,2025-03-30 00:00:00,Health,M&E,Soil Health,KE,10002,564
T04012,2025-03-30 00:00:00,Retail,Field Operations,Farmer Training,UG,10004,5446
T12333,2025-03-30 00:00:00,Health,Logistics,Yield Improvement,DRC,10005,5964
T01127,2025-03-30 00:00:00,R&D,Logistics,Trees,UG,10005,3453
T00630,2025-03-30 00:00:00,Core Program,M&E,Trees,TZ,10003,5457
T22867,2025-03-30 00:00:00,Education,M&E,Trees,TZ,10003,934
T19418,2025-03-30 00:00:00,R&D,Logistics,Farmer Training,UG,10002,4031
T23408,2025-03-30 00:00:00,Agri,M&E,Soil Health,KE,10004,7385
T15003,2025-03-30 00:00:00,R&D,Logistics,Yield Improvement,DRC,10004,5245
T01987,2025-03-30 00:00:00,Core Program,Logistics,Yield Improvement,KE,10003,3091
T04579,2025-03-30 00:00:00,Education,M&E,Trees,RW,10002,2503
T12414,2025-03-30 00:00:00,Agri,Field Operations,Farmer Training,RW,10002,5214
T19642,2025-03-30 00:00:00,Health,Logistics,Soil Health,KE,10002,4378
T10303,2025-03-30 00:00:00,Retail,Field Operations,Yield Improvement,KE,10003,4921
T19343,2025-03-30 00:00:00,Agri,Logistics,Trees,KE,10001,1608
T23345,2025-03-30 00:00:00,Agri,M&E,Soil Health,DRC,10003,675
T02713,2025-03-30 00:00:00,Retail,Field Operations,Trees,TZ,10003,1575
T24620,2025-03-30 00:00:00,Retail,Finance,Expansion,KE,10002,1023
T07904,2025-03-30 00:00:00,Core Program,Logistics,Trees,RW,10003,4016
T21263,2025-03-30 00:00:00,Agri,Field Operations,Trees,DRC,10005,4585
T15876,2025-03-30 00:00:00,R&D,Logistics,Yield Improvement,DRC,10002,393
T05871,2025-03-30 00:00:00,Education,Finance,Yield Improvement,RW,10004,3614
T24257,2025-03-30 00:00:00,R&D,Field Operations,Farmer Training,TZ,10005,3135
T02399,2025-03-30 00:00:00,Agri,Logistics,Soil Health,TZ,10001,50
T08695,2025-03-30 00:00:00,Agri,Finance,Soil Health,DRC,10004,989
T09869,2025-03-30 00:00:00,Health,M&E,Expansion,UG,10005,1896
T12781,2025-03-30 00:00:00,Health,M&E,Trees,KE,10004,2610
T16716,2025-03-30 00:00:00,Core Program,M&E,Expansion,RW,10001,539
T19845,2025-03-30 00:00:00,Health,Finance,Yield Improvement,KE,10005,3808
T19576,2025-03-30 00:00:00,Core Program,Logistics,Farmer Training,TZ,10004,1329
T02106,2025-03-30 00:00:00,Education,Finance,Soil Health,KE,10001,1252
T07215,2025-03-30 00:00:00,Retail,Field Operations,Soil Health,TZ,10002,4714
T04007,2025-03-30 00:00:00,Core Program,Finance,Trees,UG,10001,5794
T14659,2025-03-30 00:00:00,Retail,M&E,Expansion,DRC,10003,3517
T02267,2025-03-30 00:00:00,Retail,Logistics,Trees,UG,10002,1072
T11894,2025-03-30 00:00:00,Agri,Finance,Trees,UG,10003,1966
T15416,2025-03-30 00:00:00,Education,Logistics,Soil Health,UG,10001,2338
T14080,2025-03-30 00:00:00,Education,Field Operations,Soil Health,UG,10002,5008
T23866,2025-03-30 00:00:00,Core Program,Field Operations,Yield Improvement,TZ,10005,3975
T00772,2025-03-31 00:00:00,Agri,Field Operations,Soil Health,TZ,10005,4127
T11180,2025-03-31 00:00:00,Retail,Field Operations,Farmer Training,DRC,10005,4938
T19788,2025-03-31 00:00:00,Education,Finance,Farmer Training,TZ,10004,4866
T06785,2025-03-31 00:00:00,Core Program,Finance,Trees,KE,10005,3520
T07115,2025-03-31 00:00:00,Core Program,Field Operations,Soil Health,RW,10002,3239
T10085,2025-03-31 00:00:00,Agri,Logistics,Soil Health,RW,10001,2936
T23708,2025-03-31 00:00:00,Core Program,Field Operations,Yield Improvement,TZ,10001,5153
T14530,2025-03-31 00:00:00,Agri,Finance,Trees,UG,10001,607
T01470,2025-03-31 00:00:00,Education,Logistics,Expansion,UG,10005,1333
T18448,2025-03-31 00:00:00,Agri,Logistics,Soil Health,DRC,10002,16051
T22357,2025-03-31 00:00:00,Agri,Logistics,Trees,KE,10003,2044
T21838,2025-03-31 00:00:00,R&D,Field Operations,Expansion,KE,10005,5548
T18709,2025-03-31 00:00:00,Core Program,Finance,Expansion,KE,10005,2213
T10976,2025-03-31 00:00:00,Agri,M&E,Farmer Training,RW,10004,4192
T10992,2025-03-31 00:00:00,Health,Field Operations,Soil Health,KE,10001,1534
T18107,2025-03-31 00:00:00,R&D,Finance,Trees,KE,10005,4115
T23676,2025-03-31 00:00:00,Education,M&E,Soil Health,KE,10004,3852
T06915,2025-03-31 00:00:00,Health,Logistics,Expansion,KE,10005,4262
T13459,2025-03-31 00:00:00,R&D,Logistics,Soil Health,UG,10004,3861
T03685,2025-03-31 00:00:00,Core Program,Finance,Farmer Training,TZ,10002,1860
T07468,2025-03-31 00:00:00,Education,Logistics,Soil Health,TZ,10005,6167
T08205,2025-03-31 00:00:00,Core Program,Finance,Soil Health,RW,10003,5546
T08883,2025-03-31 00:00:00,Health,Finance,Soil Health,KE,10001,4727
T03451,2025-03-31 00:00:00,Education,Field Operations,Trees,DRC,10004,2835
T14835,2025-03-31 00:00:00,Health,M&E,Trees,TZ,10003,2156
T11507,2025-03-31 00:00:00,R&D,Logistics,Expansion,DRC,10002,2924
T00284,2025-03-31 00:00:00,Education,M&E,Soil Health,UG,10005,4219
T03361,2025-03-31 00:00:00,Health,Field Operations,Yield Improvement,UG,10003,50
T09669,2025-03-31 00:00:00,Core Program,Finance,Trees,TZ,10001,5273
T05050,2025-03-31 00:00:00,Health,M&E,Expansion,UG,10005,2324
T07567,2025-03-31 00:00:00,Education,Logistics,Soil Health,TZ,10001,3314
T04340,2025-03-31 00:00:00,Education,M&E,Trees,KE,10004,2904
T20164,2025-03-31 00:00:00,R&D,Finance,Expansion,RW,10005,1388
T03186,2025-03-31 00:00:00,Retail,Logistics,Expansion,UG,10002,2072
T11623,2025-03-31 00:00:00,Core Program,Field Operations,Trees,TZ,10002,3328
T14838,2025-03-31 00:00:00,Education,M&E,Expansion,KE,10001,1834
T09550,2025-03-31 00:00:00,Agri,Field Operations,Farmer Training,UG,10001,6533
T11423,2025-03-31 00:00:00,Education,Finance,Expansion,TZ,10002,1622
T06838,2025-03-31 00:00:00,Retail,M&E,Trees,TZ,10004,1641
T00293,2025-03-31 00:00:00,Retail,Logistics,Expansion,RW,10001,1288
T01301,2025-03-31 00:00:00,Health,M&E,Trees,KE,10002,3610
T16465,2025-03-31 00:00:00,R&D,M&E,Soil Health,RW,10004,4579
T14831,2025-03-31 00:00:00,Education,Finance,Farmer Training,TZ,10002,891
T22115,2025-03-31 00:00:00,Retail,Field Operations,Trees,RW,10004,3281
